Func;Dim;BestFO;AvgFO;CFOs;Time;SR;GC;DMAtv;BR;PC
1;10;0;0;0;0.306168;0;0;0;-1;-1.15373e+172
2;10;0;0;0;0.342561;0;0;0;-1;-9.25838e+254
3;10;0;0;0;0.253609;0;0;0;-1;-1.65801e+175
4;10;34.7803;34.7803;0;0.463724;0;0;0;-1;-5.75264e+279
5;10;2.38793e-05;18.6732;0;0.211406;0;0;0;-1;-1.9936e+183
6;10;0;0;0;2.29888;0;0;0;-1;-1.33603e+272
7;10;0;0.00164288;0;0.304951;0;0;0;-1;-1.34343e+231
8;10;0;0;0;0.235302;0;0;0;-1;-4.01948e+303
9;10;0.994959;2.71956;0;0.27798;0;0;0;-1;-3.73497e+289
10;10;0;0;0;0.31119;0;0;0;-1;-4.76951e+266
11;10;3.85215;15.1832;0;0.343695;0;0;0;-1;-9.12936e+227
12;10;0.0126546;0.055884;0;0.980754;0;0;0;-1;-8.46519e+245
13;10;0.0409861;0.0584165;0;0.19511;0;0;0;-1;-2.07778e+287
14;10;0.0314594;0.0799911;0;0.201915;0;0;0;-1;-3.22447e+258
15;10;0.34021;0.404666;0;0.266108;0;0;0;-1;-2.09409e+255
16;10;0.503822;1.05991;0;0.290391;0;0;0;-1;-2.23812e+241
17;10;0.208143;0.910116;0;0.430742;0;0;0;-1;-1.12722e+279
18;10;0.0271409;0.326432;0;0.402161;0;0;0;-1;-1.70194e+174
19;10;0.0236726;0.115642;0;0.870369;0;0;0;-1;-5.81236e+285
20;10;0.0761643;0.155054;0;0.293564;0;0;0;-1;-1.08282e+173
21;10;0.000381926;0.442197;0;0.564655;0;0;0;-1;-4.17748e+164
22;10;0.0187522;0.064904;0;0.418706;0;0;0;-1;-3.42535e+217
23;10;329.457;329.457;0;0.66806;0;0;0;-1;-5.14547e+220
24;10;105.425;109.038;0;0.521138;0;0;0;-1;-3.12202e+210
25;10;108.715;151.585;0;0.636525;0;0;0;-1;-2.13831e+157
26;10;100.011;100.051;0;3.50965;0;0;0;-1;-2.54618e+246
27;10;0.719636;74.4382;0;3.49099;0;0;0;-1;-5.99212e+172
28;10;360.061;394.008;0;0.924594;0;0;0;-1;-6.83267e+283
29;10;221.54;221.922;0;1.3078;0;0;0;-1;-1.17723e+263
30;10;462.307;467.439;0;0.904938;0;0;0;-1;-1.26913e+278
