Func;Dim;BestFO;AvgFO;CFOs;Time;SR;GC;DMAtv;BR;PC
1;10;0;0;0;0.127228;0;0;0;-1;-3.36011e+301
2;10;0;0;0;0.130442;0;0;0;-1;-3.66294e+161
3;10;0;0;0;0.107289;0;0;0;-1;-4.18094e+295
4;10;0;20.8682;0;0.176658;0;0;0;-1;-1.26866e+185
5;10;7.53419e-07;12.0157;0;0.154297;0;0;0;-1;-1.53463e+236
6;10;0;0;0;2.19228;0;0;0;-1;-1.96721e+239
7;10;0;0.00148106;0;0.153483;0;0;0;-1;-1.91754e+277
8;10;0;0;0;0.106599;0;0;0;-1;-1.34075e+264
9;10;2.98488;3.91353;0;0.172202;0;0;0;-1;-3.91995e+291
10;10;0;0.0104091;0;0.173264;0;0;0;-1;-3.7611e+196
11;10;6.95571;22.7435;0;0.240811;0;0;0;-1;-4.89902e+182
12;10;0.00641471;0.0417612;0;0.967847;0;0;0;-1;-5.96102e+261
13;10;0.0384245;0.0558952;0;0.132548;0;0;0;-1;-4.04896e+169
14;10;0.0385373;0.0625515;0;0.142026;0;0;0;-1;-1.47268e+255
15;10;0.372374;0.432991;0;0.192465;0;0;0;-1;-4.60245e+160
16;10;0.893449;1.43219;0;0.195295;0;0;0;-1;-4.81302e+183
17;10;0.208143;2.98118;0;0.257462;0;0;0;-1;-1.1027e+165
18;10;0.0235237;0.229183;0;0.236285;0;0;0;-1;-7.99809e+216
19;10;0.0250979;0.118715;0;0.886618;0;0;0;-1;-2.28555e+285
20;10;0.0455187;0.127629;0;0.196293;0;0;0;-1;-9.39769e+204
21;10;0.0534029;0.478396;0;0.287529;0;0;0;-1;-9.44921e+179
22;10;0.0370136;0.0727343;0;0.313702;0;0;0;-1;-1.44293e+264
23;10;329.457;329.457;0;0.533612;0;0;0;-1;-1.87437e+159
24;10;107.111;109.737;0;0.449522;0;0;0;-1;-3.16559e+159
25;10;100;138.622;0;0.506731;0;0;0;-1;-1.27351e+305
26;10;100.012;100.052;0;3.68324;0;0;0;-1;-5.1538e+205
27;10;0.624706;54.4949;0;3.52099;0;0;0;-1;-4.03934e+231
28;10;356.827;390.668;0;0.678233;0;0;0;-1;-2.52209e+279
29;10;221.54;222.006;0;1.09893;0;0;0;-1;-2.83418e+203
30;10;454.291;468.49;0;0.677055;0;0;0;-1;-2.28528e+241
