Func;Dim;BestFO;AvgFO;CFOs;Time;SR;GC;DMAtv;BR;PC
1;10;0;0;0;0.123988;0;0;0;-1;-1.06192e+155
2;10;0;0;0;0.122701;0;0;0;-1;-6.0059e+169
3;10;0;0;0;0.0956248;0;0;0;-1;-3.89578e+262
4;10;34.7803;34.7803;0;0.180613;0;0;0;-1;-1.79426e+304
5;10;0.000754301;11.3399;0;0.137522;0;0;0;-1;-1.56003e+270
6;10;0;0;0;1.95517;0;0;0;-1;-2.2819e+306
7;10;0;0.00443467;0;0.150925;0;0;0;-1;-5.84447e+291
8;10;0;0;0;0.0967924;0;0;0;-1;-9.21069e+192
9;10;0;1.98992;0;0.174259;0;0;0;-1;-7.60198e+198
10;10;0;0.0104091;0;0.158935;0;0;0;-1;-8.01617e+299
11;10;0.499636;20.9007;0;0.214451;0;0;0;-1;-7.95778e+198
12;10;0.00729467;0.0347705;0;0.880433;0;0;0;-1;-2.36875e+184
13;10;0.0579144;0.0708525;0;0.128422;0;0;0;-1;-1.73752e+181
14;10;0.0546964;0.0935293;0;0.122414;0;0;0;-1;-6.11138e+178
15;10;0.266974;0.400916;0;0.176366;0;0;0;-1;-2.66868e+185
16;10;0.344345;0.942378;0;0.168801;0;0;0;-1;-9.91952e+198
17;10;0.208143;2.46227;0;0.220926;0;0;0;-1;-3.8076e+254
18;10;0.0197942;0.187007;0;0.190525;0;0;0;-1;-5.53223e+206
19;10;0.0361568;0.129192;0;0.716721;0;0;0;-1;-1.9084e+195
20;10;0.0206583;0.112313;0;0.167307;0;0;0;-1;-5.68355e+253
21;10;0.00762229;0.395286;0;0.254274;0;0;0;-1;-2.06062e+221
22;10;0.00325686;0.1052;0;0.284149;0;0;0;-1;-1.98243e+170
23;10;329.457;329.457;0;0.455819;0;0;0;-1;-7.8131e+284
24;10;105.896;108.917;0;0.393994;0;0;0;-1;-1.28188e+217
25;10;100;113.093;0;0.446527;0;0;0;-1;-5.42158e+277
26;10;100.014;100.053;0;3.23695;0;0;0;-1;-1.14604e+230
27;10;0.902004;21.3176;0;3.22977;0;0;0;-1;-2.31757e+182
28;10;368.843;406.735;0;0.618069;0;0;0;-1;-8.51116e+297
29;10;221.54;222.279;0;0.997588;0;0;0;-1;-5.34831e+298
30;10;462.307;470.887;0;0.597652;0;0;0;-1;-5.28402e+233
