Func;Dim;BestFO;AvgFO;CFOs;Time;SR;GC;DMAtv;BR;PC
1;10;0;0;0;0.20037;0;0;0;-1;-9.04847e+198
2;10;0;0;0;0.220385;0;0;0;-1;-4.69505e+195
3;10;0;0;0;0.147708;0;0;0;-1;-2.67641e+177
4;10;0;27.0984;0;0.31187;0;0;0;-1;-7.75852e+251
5;10;1.29489e-06;12.6667;0;0.214104;0;0;0;-1;-7.75622e+208
6;10;0;0;0;2.17274;0;0;0;-1;-3.38182e+270
7;10;0;0;0;0.204154;0;0;0;-1;-8.20463e+279
8;10;0;0;0;0.140069;0;0;0;-1;-8.02928e+280
9;10;1.98992;3.38286;0;0.264605;0;0;0;-1;-3.06507e+261
10;10;0;0.00416363;0;0.199767;0;0;0;-1;-1.31391e+193
11;10;3.66478;49.2706;0;0.314941;0;0;0;-1;-8.03912e+210
12;10;0.0102442;0.0567198;0;1.01241;0;0;0;-1;-9.01451e+251
13;10;0.0306567;0.0454931;0;0.19019;0;0;0;-1;-1.32015e+259
14;10;0.0219429;0.0547932;0;0.192601;0;0;0;-1;-3.50537e+218
15;10;0.32096;0.426736;0;0.394184;0;0;0;-1;-7.56056e+232
16;10;0.669519;1.18465;0;0.32661;0;0;0;-1;-2.89141e+268
17;10;0;1.54457;0;0.377546;0;0;0;-1;-1.88661e+281
18;10;0.0154933;0.163735;0;0.391085;0;0;0;-1;-7.6958e+247
19;10;0.0257447;0.101213;0;0.968966;0;0;0;-1;-1.49168e+299
20;10;0.00807753;0.186055;0;0.311997;0;0;0;-1;-1.3214e+207
21;10;0.0160185;0.451663;0;0.429467;0;0;0;-1;-5.57753e+258
22;10;0.00187108;0.0237338;0;0.414615;0;0;0;-1;-9.37708e+203
23;10;329.457;329.457;0;0.588133;0;0;0;-1;-2.41591e+191
24;10;106.747;109.486;0;0.563503;0;0;0;-1;-5.50363e+160
25;10;107.172;159.561;0;0.657679;0;0;0;-1;-2.33122e+291
26;10;100.01;100.029;0;3.82516;0;0;0;-1;-3.1483e+278
27;10;0.841119;51.2727;0;3.72626;0;0;0;-1;-1.89246e+210
28;10;369.371;384.821;0;0.856666;0;0;0;-1;-6.41436e+204
29;10;221.541;222.056;0;1.49275;0;0;0;-1;-1.87095e+174
30;10;462.307;463.703;0;0.920258;0;0;0;-1;-4.04853e+216
