Func;Dim;BestFO;AvgFO;CFOs;Time;SR;GC;DMAtv;BR;PC
1;10;0;0;0;0.174161;0;0;0;-1;-3.45088e+271
2;10;0;0;0;0.18058;0;0;0;-1;-2.95871e+195
3;10;0;0;0;0.144188;0;0;0;-1;-2.9724e+196
4;10;0;25.5055;0;0.293603;0;0;0;-1;-1.19164e+168
5;10;3.79581e-05;14.6353;0;0.210014;0;0;0;-1;-1.63897e+278
6;10;0;0;0;2.15399;0;0;0;-1;-2.11608e+244
7;10;0;0.000986139;0;0.198942;0;0;0;-1;-6.70671e+158
8;10;0;0;0;0.143672;0;0;0;-1;-4.76705e+247
9;10;0.994959;2.25524;0;0.258173;0;0;0;-1;-5.41267e+154
10;10;0;0.0145727;0;0.223958;0;0;0;-1;-1.56773e+163
11;10;3.53987;28.7894;0;0.286065;0;0;0;-1;-8.05525e+279
12;10;0.00516673;0.0460682;0;1.03014;0;0;0;-1;-7.4349e+162
13;10;0.032235;0.0411885;0;0.182249;0;0;0;-1;-1.66078e+218
14;10;0.0537466;0.103651;0;0.196008;0;0;0;-1;-3.72897e+267
15;10;0.262578;0.410901;0;0.306609;0;0;0;-1;-2.16543e+221
16;10;0.666809;1.06395;0;0.28652;0;0;0;-1;-1.25139e+238
17;10;0;1.00022;0;0.329382;0;0;0;-1;-5.80711e+239
18;10;0.0083595;0.218875;0;0.311568;0;0;0;-1;-1.33373e+227
19;10;0.0365438;0.117232;0;0.896712;0;0;0;-1;-8.30766e+250
20;10;0.032941;0.095158;0;0.253869;0;0;0;-1;-2.60138e+215
21;10;0.00838096;0.367542;0;0.428012;0;0;0;-1;-1.49054e+213
22;10;0.000661992;0.0187856;0;0.386729;0;0;0;-1;-5.96919e+191
23;10;329.457;329.457;0;0.545264;0;0;0;-1;-1.48321e+253
24;10;105.279;108.443;0;0.512512;0;0;0;-1;-4.9463e+232
25;10;100;150.532;0;0.592778;0;0;0;-1;-2.82132e+272
26;10;100.013;100.037;0;3.39069;0;0;0;-1;-1.94085e+177
27;10;0.693739;64.4613;0;3.57124;0;0;0;-1;-6.13839e+269
28;10;368.85;403.296;0;0.803092;0;0;0;-1;-5.76944e+194
29;10;131.746;219.12;0;1.23355;0;0;0;-1;-9.78155e+272
30;10;454.289;468.947;0;0.755042;0;0;0;-1;-4.01653e+209
