Func;Dim;BestFO;AvgFO;CFOs;Time;SR;GC;DMAtv;BR;PC
1;10;0;0;0;0.261645;0;0;0;-1;-2.88199e+282
2;10;0;0;0;0.296815;0;0;0;-1;-4.16041e+304
3;10;0;0;0;0.219756;0;0;0;-1;-2.25232e+247
4;10;34.7803;34.7803;0;0.383745;0;0;0;-1;-4.5229e+248
5;10;1.69247e-05;14.4487;0;0.18766;0;0;0;-1;-2.17182e+234
6;10;0;0;0;2.27254;0;0;0;-1;-1.08123e+157
7;10;0;0.001561;0;0.259829;0;0;0;-1;-3.17959e+158
8;10;0;0;0;0.202408;0;0;0;-1;-6.91459e+249
9;10;1.98992;2.4223;0;0.226383;0;0;0;-1;-1.68785e+211
10;10;0;0.0270636;0;0.287905;0;0;0;-1;-2.23858e+210
11;10;3.47842;26.6528;0;0.284549;0;0;0;-1;-1.77232e+162
12;10;0.0186495;0.053579;0;0.991746;0;0;0;-1;-7.84944e+243
13;10;0.0430779;0.0589688;0;0.218883;0;0;0;-1;-2.30583e+279
14;10;0.0508258;0.0874733;0;0.172578;0;0;0;-1;-2.07094e+233
15;10;0.267337;0.34631;0;0.260909;0;0;0;-1;-2.51718e+304
16;10;0.679607;1.27145;0;0.218008;0;0;0;-1;-7.60508e+280
17;10;0.208143;10.953;0;0.37337;0;0;0;-1;-4.14054e+246
18;10;0.0134109;0.24946;0;0.349093;0;0;0;-1;-1.97745e+245
19;10;0.0295984;0.113789;0;0.856915;0;0;0;-1;-7.54753e+245
20;10;0.0470764;0.140347;0;0.26858;0;0;0;-1;-4.11415e+189
21;10;0.00260348;0.287706;0;0.428685;0;0;0;-1;-2.28384e+273
22;10;0.0327439;0.0753617;0;0.373402;0;0;0;-1;-8.52926e+197
23;10;329.457;329.457;0;0.611642;0;0;0;-1;-1.07212e+207
24;10;100;108.213;0;0.471743;0;0;0;-1;-4.70363e+175
25;10;108.715;132.564;0;0.587473;0;0;0;-1;-3.50557e+277
26;10;100.018;100.056;0;3.40548;0;0;0;-1;-3.86677e+239
27;10;1.02854;81.1214;0;3.57002;0;0;0;-1;-1.14234e+249
28;10;356.827;392.421;0;0.874696;0;0;0;-1;-1.32571e+285
29;10;221.541;222.289;0;1.284;0;0;0;-1;-1.77807e+217
30;10;462.307;472.059;0;0.804503;0;0;0;-1;-2.36728e+247
